ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"68.20.129.81","234.136.75.107","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.660415000","0.009424000",,
"118.234.180.86","110.250.255.114","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.661930000","0.001515000",,
"88.63.59.18","17.215.105.77","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.662898000","0.000968000",,
"169.96.76.69","87.68.21.126","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.667736000","0.004838000",,
"163.88.8.23","85.190.65.41","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.668023000","0.000287000",,
"60.249.190.120","73.102.183.52","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.668322000","0.000299000",,
"186.236.174.64","239.137.161.89","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.668888000","0.000566000",,
"16.208.66.120","16.175.65.116","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.670737000","0.001849000",,
"141.84.202.113","161.106.200.81","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.674188000","0.003451000",,
"150.59.243.61","44.2.208.109","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.675018000","0.000830000",,
"121.247.175.78","221.114.41.18","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.679117000","0.004099000",,
"61.246.74.68","213.170.181.17","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.684770000","0.005653000",,
"251.238.117.47","110.118.135.34","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.686933000","0.002163000",,
"42.50.143.126","224.76.62.50","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.688022000","0.001089000",,
"28.49.37.38","24.46.143.37","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.688289000","0.000267000",,
"21.148.161.63","193.135.126.56","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.696549000","0.008260000",,
"228.103.76.57","227.27.39.102","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.698589000","0.002040000",,
"22.118.133.69","207.105.75.21","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.701656000","0.003067000",,
"109.27.17.96","4.57.199.115","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.703204000","0.001548000",,
"41.26.160.113","125.232.199.123","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.709706000","0.006502000",,
"34.12.250.56","207.80.174.125","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.717521000","0.007815000",,
"61.234.196.127","238.93.149.110","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.723574000","0.006053000",,
"35.37.208.103","204.185.209.41","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.735865000","0.012291000",,
